psu;area;region;region_01;rate_cm;rate_nutr;rate_satt;rate_educ;rate_elct;rate_wtr;rate_sani;rate_hsg;rate_ckfl;rate_asst;depr_cm;depr_nutr;depr_educ;depr_satt;depr_wtr;depr_sani;depr_hsg;depr_elct;depr_asst;depr_ckfl;mpi_met4
431;rural;Svay Rieng;Svay Rieng;0;0.42857143;0.14285715;0;1;0.071428575;0.9285714;0.85714287;1;0.21428572;0;1;0;0;0;1;1;1;0;1;0.3888889
432;rural;Takeo;Takeo;0;0.2857143;0.14285715;0.14285715;0.71428573;0;0.5714286;0.35714287;1;0;0;1;1;0;0;1;0;1;0;1;0.5
433;urban;Banteay Meanchay;Banteay Meanchay;0.22222222;0.44444445;0.33333334;0.8888889;1;0.8888889;0.8888889;0.66666669;1;0.66666669;1;1;1;1;1;1;1;1;1;1;1
434;rural;Kampot & Kep;Kampot & Kep;0.071428575;0.2857143;0.071428575;0.5;1;0.78571427;1;0.35714287;1;0.21428572;1;1;1;0;1;1;0;1;0;1;0.72222221
435;urban;Kampong Cham;Kampong Cham;0;0;0.090909094;0.090909094;0;0;0.090909094;0.090909094;0.54545456;0;0;0;0;0;0;0;0;0;0;1;0.055555556
436;rural;Prey Veng;Prey Veng;0;0.15384616;0.2857143;0.42857143;1;0;0.9285714;0.9285714;1;0.42857143;0;1;1;1;0;1;1;1;0;1;0.72222221
437;rural;Phnom Penh;Phnom Penh;0.090909094;0.27272728;0.090909094;0;0;0;0.090909094;0.27272728;0.63636363;0;1;1;0;0;0;0;0;0;0;1;0.3888889
438;urban;Svay Rieng;Svay Rieng;0;0.30000001;0;0.090909094;0.27272728;0.090909094;0.27272728;0.36363637;0.54545456;0.090909094;0;1;0;0;0;0;0;1;0;1;0.27777779
439;rural;Kampong Chhnang;Kampong Chhnang;0;0.53846157;0.14285715;0.85714287;1;1;1;1;1;0.71428573;0;1;1;0;1;1;1;1;1;1;0.66666669
440;rural;Kampong Speu;Kampong Speu;0.07692308;0.38461539;0.14285715;0.2857143;1;1;0.78571427;0.42857143;1;0.071428575;1;1;1;0;1;1;0;1;0;1;0.72222221
441;urban;Phnom Penh;Phnom Penh;0;0.2;0.1;0;0;0;0.30000001;0;0.40000001;0;0;1;0;0;0;0;0;0;0;1;0.22222222
442;urban;Kratie;Kratie;0;0.36363637;0.18181819;0.54545456;1;0.54545456;1;0.63636363;1;0.63636363;0;1;1;1;1;1;1;1;1;1;0.83333331
443;rural;Siem Reap;Siem Reap;0.07692308;0.61538464;0.15384616;0.53846157;1;0.23076923;1;0.61538464;1;0.38461539;1;1;1;0;0;1;1;1;0;1;0.72222221
444;rural;Prey Veng;Prey Veng;0.071428575;0.5;0.071428575;0.21428572;0;0.071428575;0.42857143;0.5;0.5;0;1;1;1;0;0;0;1;0;0;1;0.6111111
445;rural;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0.15384616;0.46153846;0.30769232;0.84615386;1;0.30769232;1;0.30769232;1;0.61538464;1;1;1;1;1;1;0;1;0;1;0.8888889
446;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.38461539;0.69230771;0.38461539;0.53846157;1;0.61538464;1;0.92307693;1;0.53846157;1;1;1;1;1;1;1;1;0;1;0.94444442
447;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.21428572;0.64285713;0.5714286;0.5;1;1;1;0.2857143;1;0.35714287;1;1;1;1;1;1;0;1;0;1;0.8888889
448;rural;Svay Rieng;Svay Rieng;0;0.21428572;0;0.21428572;0.5714286;0.14285715;0.42857143;0.64285713;0.9285714;0.21428572;0;1;1;0;0;0;1;1;0;1;0.5
449;urban;Kratie;Kratie;0;0;0.16666667;0.33333334;0.25;0.75;0.5;0.25;1;0.25;0;0;1;1;1;1;0;1;0;1;0.55555558
450;rural;Kandal;Kandal;0.21428572;0.071428575;0.21428572;0.64285713;1;0.85714287;1;0.35714287;1;0.2857143;1;0;1;1;1;1;0;1;0;1;0.72222221
451;rural;Kratie;Kratie;0;0.38461539;0.30769232;0.92307693;1;1;0.53846157;1;1;0.84615386;0;1;1;1;1;1;1;1;1;1;0.83333331
452;urban;Kampong Thom;Kampong Thom;0;0.25;0.16666667;0.25;0.083333336;0.58333331;0.75;0.33333334;1;0.16666667;0;1;1;1;1;1;0;0;0;1;0.66666669
453;rural;Siem Reap;Siem Reap;0;0.58333331;0.23076923;0.23076923;0.30769232;0.15384616;0.69230771;0.30769232;0.69230771;0.15384616;0;1;1;1;0;1;0;1;0;1;0.66666669
454;rural;Kampong Cham;Kampong Cham;0;0.42857143;0;0.21428572;1;0;0.85714287;0.5714286;1;0;0;1;1;0;0;1;1;1;0;1;0.55555558
455;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.1;0;0;0;0.083333336;0;0;0.25;0;0;0;0;0;0;0;0;0;0;0;0
456;rural;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.21428572;0.2857143;0.46153846;0.071428575;0.21428572;0.71428573;0.071428575;0.78571427;0.5714286;0;1;1;1;0;1;0;0;0;1;0.6111111
457;rural;Kratie;Kratie;0.14285715;0.42857143;0.5;0.64285713;1;0.71428573;1;0.71428573;1;0.42857143;1;1;1;1;1;1;1;1;0;1;0.94444442
458;rural;Kampong Thom;Kampong Thom;0.071428575;0.2857143;0;0.5;1;0.42857143;0.9285714;0.42857143;1;0.35714287;1;1;1;0;1;1;0;1;0;1;0.72222221
459;rural;Kampong Cham;Kampong Cham;0.15384616;0.33333334;0.15384616;0.30769232;1;0;1;0.38461539;1;0.30769232;1;1;1;0;0;1;0;1;0;1;0.66666669
460;rural;Kampot & Kep;Kampot & Kep;0.07692308;0.15384616;0.15384616;0.53846157;1;0.69230771;0.92307693;0.53846157;1;0.38461539;1;1;1;0;1;1;1;1;0;1;0.77777779
461;urban;Phnom Penh;Phnom Penh;0.16666667;0.58333331;0.16666667;0.25;0.41666666;0.41666666;0.75;1;0.83333331;0.41666666;1;1;1;1;1;1;1;1;0;1;0.94444442
462;urban;Kratie;Kratie;0.16666667;0.54545456;0.33333334;0.33333334;1;1;1;0.66666669;1;0.083333336;1;1;1;1;1;1;1;1;0;1;0.94444442
463;rural;Svay Rieng;Svay Rieng;0.071428575;0.2857143;0.14285715;0.5;1;0;1;1;1;0.2857143;1;1;1;0;0;1;1;1;0;1;0.72222221
464;rural;Siem Reap;Siem Reap;0;0.46153846;0.07692308;0.69230771;1;0.46153846;1;0.69230771;1;0.30769232;0;1;1;0;1;1;1;1;0;1;0.6111111
465;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.41666666;0.33333334;1;1;1;1;0.75;1;0.5;0;1;1;1;1;1;1;1;0;1;0.77777779
466;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.30000001;0;0.5;0.45454547;0.54545456;0.90909094;0.45454547;1;0.72727275;0;1;1;0;1;1;1;1;1;1;0.66666669
467;urban;Kampong Chhnang;Kampong Chhnang;0;0.30000001;0.1;0.1;0.2;0.30000001;0.2;0.5;0.80000001;0;0;1;0;0;1;0;1;1;0;1;0.3888889
468;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.071428575;1;1;1;1;1;1;0.64285713;1;1;1;1;1;1;1;1;1;1;1;1;1
469;rural;Kampong Chhnang;Kampong Chhnang;0.071428575;0.38461539;0.2857143;0.2857143;1;0.071428575;0.9285714;0.5;1;0.2857143;1;1;1;1;0;1;1;1;0;1;0.8888889
470;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.15384616;0.5714286;0.64285713;1;0.9285714;1;1;0.78571427;1;1;1;1;1;1;1;1;1;1;1;1;1
471;rural;Banteay Meanchay;Banteay Meanchay;0.07692308;0.30769232;0.07692308;0.46153846;1;1;1;0.38461539;1;0.38461539;1;1;1;0;1;1;0;1;0;1;0.72222221
472;rural;Kampong Cham;Kampong Cham;0.18181819;0.18181819;0.45454547;0.63636363;1;0.090909094;0.27272728;0.54545456;1;0.18181819;1;1;1;1;0;0;1;1;0;1;0.83333331
473;rural;Kampong Thom;Kampong Thom;0.14285715;0.64285713;0.42857143;1;1;0.5714286;1;0.64285713;1;0.64285713;1;1;1;1;1;1;1;1;1;1;1
474;rural;Banteay Meanchay;Banteay Meanchay;0.07692308;0.38461539;0;0.30769232;0.76923078;1;0.53846157;0.30769232;1;0.23076923;1;1;1;0;1;1;0;1;0;1;0.72222221
475;rural;Kampong Speu;Kampong Speu;0;0.64285713;0.2857143;0.78571427;1;0.21428572;0.78571427;0.5;1;0.21428572;0;1;1;1;0;1;1;1;0;1;0.72222221
476;rural;Kampong Chhnang;Kampong Chhnang;0;0.5714286;0.21428572;0.64285713;1;1;1;0.9285714;1;0.5714286;0;1;1;1;1;1;1;1;0;1;0.77777779
477;rural;Prey Veng;Prey Veng;0;0.2857143;0.21428572;0.35714287;1;0;1;0.78571427;1;0.5;0;1;1;1;0;1;1;1;0;1;0.72222221
478;rural;Svay Rieng;Svay Rieng;0.071428575;0.35714287;0.2857143;0.2857143;1;0.071428575;0.85714287;0.64285713;1;0.35714287;1;1;1;1;0;1;1;1;0;1;0.8888889
479;urban;Siem Reap;Siem Reap;0;0.36363637;0.27272728;0.18181819;0.090909094;0;0.72727275;0.45454547;0.45454547;0.36363637;0;1;1;1;0;1;1;1;0;1;0.72222221
480;rural;Kampong Thom;Kampong Thom;0.07692308;0.61538464;0.23076923;0.61538464;0.92307693;0.61538464;1;0.69230771;1;0.46153846;1;1;1;1;1;1;1;1;0;1;0.94444442
481;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.071428575;0.53846157;0.35714287;1;1;0.42857143;1;0.5714286;1;0.64285713;1;1;1;1;1;1;1;1;1;1;1
482;rural;Kratie;Kratie;0;0.35714287;0.2857143;0.14285715;1;0.35714287;0.5714286;0.2857143;1;0.2857143;0;1;1;1;1;1;0;1;0;1;0.72222221
483;urban;Pursat;Pursat;0;0.36363637;0.18181819;0.81818181;1;0.45454547;1;0.63636363;1;0.45454547;0;1;1;1;1;1;1;1;0;1;0.77777779
484;urban;Kampong Cham;Kampong Cham;0;0.22222222;0;0;0;0.2;0.30000001;0;0.40000001;0.1;0;1;0;0;0;0;0;0;0;1;0.22222222
485;rural;Banteay Meanchay;Banteay Meanchay;0;0.16666667;0;0.083333336;0;0.58333331;0.25;0.16666667;0.25;0.083333336;0;1;0;0;1;0;0;0;0;0;0.22222222
486;rural;Prey Veng;Prey Veng;0.071428575;0.5;0.14285715;0.5;1;0;1;0.78571427;1;0.64285713;1;1;1;0;0;1;1;1;1;1;0.77777779
487;rural;Banteay Meanchay;Banteay Meanchay;0.16666667;0.25;0.41666666;0.63636363;0.66666669;0.5;1;0.91666669;1;0.75;1;1;1;1;1;1;1;1;1;1;1
488;rural;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0.15384616;0.38461539;0.23076923;0.83333331;0.92307693;0.61538464;1;0.46153846;1;0.92307693;1;1;1;1;1;1;1;1;1;1;1
489;rural;Kampong Speu;Kampong Speu;0;0.53846157;0.071428575;0.35714287;1;0.35714287;1;0.64285713;1;0.35714287;0;1;1;0;1;1;1;1;0;1;0.6111111
490;rural;Takeo;Takeo;0.14285715;0.21428572;0.2857143;0.21428572;1;0.35714287;0.9285714;0.2857143;1;0.071428575;1;1;1;1;1;1;0;1;0;1;0.8888889
491;rural;Takeo;Takeo;0;0.071428575;0.071428575;0.2857143;0.85714287;1;0.85714287;0.21428572;1;0.071428575;0;0;1;0;1;1;0;1;0;1;0.3888889
492;rural;Kampot & Kep;Kampot & Kep;0.15384616;0.25;0;0.07692308;1;0.53846157;0.92307693;0.07692308;1;0;1;1;0;0;1;1;0;1;0;1;0.55555558
493;rural;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0;0.53846157;0.30769232;0.84615386;1;0.84615386;1;0.76923078;1;0.61538464;0;1;1;1;1;1;1;1;0;1;0.77777779
494;rural;Banteay Meanchay;Banteay Meanchay;0.21428572;0.071428575;0.42857143;0.42857143;1;1;1;0.85714287;1;0.5;1;0;1;1;1;1;1;1;0;1;0.77777779
495;rural;Kampong Cham;Kampong Cham;0;0.42857143;0.42857143;0.5714286;0.78571427;0.64285713;0.85714287;0.71428573;1;0.21428572;0;1;1;1;1;1;1;1;0;1;0.77777779
496;rural;Banteay Meanchay;Banteay Meanchay;0;0.23076923;0.35714287;0.5714286;1;0.64285713;1;0;1;0.42857143;0;1;1;1;1;1;0;1;0;1;0.72222221
497;rural;Pursat;Pursat;0;0.5714286;0.21428572;0.14285715;1;0.64285713;0.9285714;0.071428575;1;0.14285715;0;1;1;1;1;1;0;1;0;1;0.72222221
498;rural;Phnom Penh;Phnom Penh;0.071428575;0.21428572;0.14285715;0.35714287;0.64285713;0.21428572;0.64285713;0;1;0.21428572;1;1;1;0;0;1;0;1;0;1;0.66666669
499;rural;Otdar Meanchey;Otdar Meanchey;0.14285715;0.42857143;0.35714287;0.5714286;1;0.5;0.85714287;0.71428573;1;0.14285715;1;1;1;1;1;1;1;1;0;1;0.94444442
500;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.64285713;0.78571427;0.9285714;1;1;1;0.78571427;1;0.85714287;0;1;1;1;1;1;1;1;1;1;0.83333331
501;urban;Takeo;Takeo;0.090909094;0.36363637;0.18181819;0.18181819;1;1;1;0.54545456;1;0.27272728;1;1;1;1;1;1;1;1;0;1;0.94444442
502;rural;Kratie;Kratie;0;0.5;0.083333336;0.33333334;1;1;1;0.41666666;1;0.41666666;0;1;1;0;1;1;0;1;0;1;0.55555558
503;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0.083333336;0.25;0.25;0.25;0.16666667;0.25;0.83333331;0.25;1;0.33333334;1;1;1;1;0;1;0;1;0;1;0.83333331
504;rural;Kampot & Kep;Kampot & Kep;0.083333336;0.16666667;0;0.16666667;1;0.25;0.83333331;0.083333336;1;0.41666666;1;1;1;0;0;1;0;1;0;1;0.66666669
505;rural;Svay Rieng;Svay Rieng;0;0.46153846;0.071428575;0.14285715;1;0.071428575;0.9285714;0.9285714;1;0.35714287;0;1;1;0;0;1;1;1;0;1;0.55555558
506;rural;Kampong Thom;Kampong Thom;0.15384616;0.46153846;0;0.58333331;1;0.61538464;1;0.23076923;1;0.23076923;1;1;1;0;1;1;0;1;0;1;0.72222221
507;rural;Kratie;Kratie;0;0.30769232;0;0.2857143;0.64285713;0;0.5714286;0.071428575;0.9285714;0.14285715;0;1;1;0;0;1;0;1;0;1;0.5
508;rural;Otdar Meanchey;Otdar Meanchey;0;0.80000001;0;0.81818181;1;0.90909094;1;0.45454547;1;0.81818181;0;1;1;0;1;1;1;1;1;1;0.66666669
509;rural;Phnom Penh;Phnom Penh;0;0.23076923;0.071428575;0;0;0;0.071428575;0;0.5714286;0.071428575;0;1;0;0;0;0;0;0;0;1;0.22222222
510;rural;Svay Rieng;Svay Rieng;0.071428575;0.42857143;0.071428575;0.071428575;1;0;0.9285714;0.9285714;1;0.14285715;1;1;0;0;0;1;1;1;0;1;0.55555558
511;urban;Svay Rieng;Svay Rieng;0;0;0.083333336;0.16666667;0;0;0.083333336;0;0.66666669;0;0;0;1;0;0;0;0;0;0;1;0.22222222
512;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.41666666;0.083333336;0.45454547;0;0.083333336;0.66666669;0.25;0.75;0.16666667;0;1;1;0;0;1;0;0;0;1;0.44444445
513;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.45454547;0.27272728;0.81818181;1;0.63636363;1;1;1;0.54545456;0;1;1;1;1;1;1;1;0;1;0.77777779
514;urban;Phnom Penh;Phnom Penh;0;0;0.1;0;0;0;0;0;0.40000001;0;0;0;0;0;0;0;0;0;0;1;0.055555556
515;rural;Kandal;Kandal;0;0.25;0.41666666;0.5;1;0.83333331;1;0.66666669;1;0.5;0;1;1;1;1;1;1;1;0;1;0.77777779
516;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.16666667;0;0;0.083333336;0.083333336;0;0.083333336;0.33333334;0.083333336;0;1;0;0;0;0;0;0;0;1;0.22222222
517;rural;Kampong Cham;Kampong Cham;0.15384616;0.07692308;0.07692308;0.46153846;0.92307693;0.30769232;0.76923078;0.61538464;1;0.15384616;1;0;1;0;1;1;1;1;0;1;0.6111111
518;rural;Otdar Meanchey;Otdar Meanchey;0;0.083333336;0.38461539;1;1;0.76923078;1;0.23076923;1;0.61538464;0;0;1;1;1;1;0;1;0;1;0.55555558
519;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0.21428572;0.5714286;0.5;1;1;0.78571427;1;0.71428573;1;0.64285713;1;1;1;1;1;1;1;1;1;1;1
520;rural;Kandal;Kandal;0;0.21428572;0.14285715;0.071428575;0.071428575;0.071428575;0.2857143;0.21428572;0.78571427;0.071428575;0;1;0;0;0;0;0;0;0;1;0.22222222
521;rural;Svay Rieng;Svay Rieng;0.21428572;0.41666666;0.14285715;0.42857143;1;0.071428575;1;0.5714286;1;0.14285715;1;1;1;0;0;1;1;1;0;1;0.72222221
522;rural;Siem Reap;Siem Reap;0;0.64285713;0.42857143;0.71428573;1;0.78571427;1;0.5714286;1;0.35714287;0;1;1;1;1;1;1;1;0;1;0.77777779
523;rural;Kampong Cham;Kampong Cham;0;0.5;0.33333334;0.33333334;0;0.083333336;0.41666666;0;1;0.16666667;0;1;1;1;0;0;0;0;0;1;0.55555558
524;rural;Kandal;Kandal;0;0.35714287;0.071428575;0.14285715;0;0.78571427;0.21428572;0.21428572;0.5;0;0;1;1;0;1;0;0;0;0;1;0.44444445
525;urban;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.18181819;0.2;0.090909094;0.090909094;0.27272728;0.18181819;0.090909094;0.36363637;0.27272728;0;1;0;1;0;0;0;1;0;1;0.44444445
526;urban;Battambang & Pailin;Battambang & Pailin;0;0.27272728;0.16666667;0;0;0.25;0;0.16666667;0.75;0;0;1;0;1;0;0;0;0;0;1;0.3888889
527;rural;Kampong Chhnang;Kampong Chhnang;0.07692308;0.23076923;0.23076923;0.46153846;1;0.84615386;1;0.61538464;1;0.38461539;1;1;1;1;1;1;1;1;0;1;0.94444442
528;rural;Kampong Speu;Kampong Speu;0;0.35714287;0;0.071428575;1;0;1;0.42857143;1;0.35714287;0;1;0;0;0;1;0;1;0;1;0.33333334
529;rural;Battambang & Pailin;Battambang & Pailin;0.071428575;0.14285715;0.35714287;0.071428575;0.85714287;0.85714287;0.78571427;0.5714286;0.9285714;0.2857143;1;1;0;1;1;1;1;1;0;1;0.77777779
530;rural;Kampong Thom;Kampong Thom;0;0.16666667;0.25;0.090909094;0.16666667;0.083333336;0.41666666;0.083333336;0.83333331;0.083333336;0;1;0;1;0;0;0;1;0;1;0.44444445
531;rural;Kampot & Kep;Kampot & Kep;0.071428575;0.46153846;0.14285715;0.64285713;1;0.71428573;0.9285714;0.71428573;1;0.64285713;1;1;1;0;1;1;1;1;1;1;0.83333331
532;rural;Kampot & Kep;Kampot & Kep;0;0.083333336;0.16666667;0.33333334;1;1;0.83333331;0.41666666;1;0.41666666;0;0;1;1;1;1;0;1;0;1;0.55555558
533;rural;Kampot & Kep;Kampot & Kep;0.07692308;0.33333334;0.071428575;0.21428572;1;0.35714287;0.9285714;0.21428572;1;0.2857143;1;1;1;0;1;1;0;1;0;1;0.72222221
534;urban;Siem Reap;Siem Reap;0;0.090909094;0.083333336;0.25;0;0;0.083333336;0.083333336;0.25;0;0;0;1;0;0;0;0;0;0;0;0.16666667
535;rural;Battambang & Pailin;Battambang & Pailin;0.14285715;0.53846157;0.35714287;0.35714287;0.9285714;0.9285714;0.71428573;0.2857143;0.9285714;0.14285715;1;1;1;1;1;1;0;1;0;1;0.8888889
536;rural;Kratie;Kratie;0;0.58333331;0.083333336;0.16666667;1;0.25;0.75;0.25;1;0.5;0;1;1;0;0;1;0;1;0;1;0.5
537;rural;Pursat;Pursat;0;0.42857143;0.14285715;0.5;1;0.35714287;0.9285714;0.42857143;1;0.14285715;0;1;1;0;1;1;0;1;0;1;0.55555558
538;rural;Kampong Cham;Kampong Cham;0.071428575;0.38461539;0.21428572;0.53846157;1;0;1;0.64285713;1;0.2857143;1;1;1;1;0;1;1;1;0;1;0.8888889
539;urban;Preah Vihear and Stung Treng;Preah Vihear and Stung Treng;0.2;0.22222222;0.1;0.5;1;0.1;1;0.5;1;0.1;1;1;1;0;0;1;1;1;0;1;0.72222221
540;rural;Takeo;Takeo;0;0.42857143;0.071428575;0;0.78571427;0.2857143;0.64285713;0.14285715;1;0.071428575;0;1;0;0;0;1;0;1;0;1;0.33333334
541;rural;Pursat;Pursat;0;0.25;0.083333336;0.083333336;0;0.25;0.083333336;0;0.91666669;0;0;1;0;0;0;0;0;0;0;1;0.22222222
542;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.36363637;0.18181819;0.54545456;1;0.63636363;1;0.45454547;1;0.72727275;0;1;1;1;1;1;1;1;1;1;0.83333331
543;urban;Phnom Penh;Phnom Penh;0;0.40000001;0;0;0;0;0;0;0.45454547;0;0;1;0;0;0;0;0;0;0;1;0.22222222
544;rural;Banteay Meanchay;Banteay Meanchay;0.090909094;0.18181819;0.36363637;0.81818181;1;0.90909094;0.90909094;0.90909094;1;0.72727275;1;1;1;1;1;1;1;1;1;1;1
545;rural;Battambang & Pailin;Battambang & Pailin;0.071428575;0.38461539;0.21428572;0.2857143;1;0.35714287;0.9285714;0.71428573;1;0.14285715;1;1;1;1;1;1;1;1;0;1;0.94444442
546;rural;Mondul Kiri and Ratanak Kiri;Mondul Kiri and Ratanak Kiri;0;0.76923078;0.76923078;0.92307693;1;1;1;1;1;0.84615386;0;1;1;1;1;1;1;1;1;1;0.83333331
547;rural;Kampong Cham;Kampong Cham;0.071428575;0;0.071428575;0.35714287;1;0.5;0.9285714;0.42857143;1;0.14285715;1;0;1;0;1;1;0;1;0;1;0.55555558
548;urban;Otdar Meanchey;Otdar Meanchey;0.090909094;0.30000001;0.090909094;0.090909094;0.36363637;0.81818181;0.63636363;0.18181819;0.90909094;0.18181819;1;1;0;0;1;1;0;1;0;1;0.55555558
549;rural;Prey Veng;Prey Veng;0;0.2857143;0.071428575;0.42857143;1;0.071428575;0.85714287;0.5714286;1;0.42857143;0;1;1;0;0;1;1;1;0;1;0.55555558
550;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.40000001;0.2;0.77777779;0;0.30000001;0.80000001;0.1;0.80000001;0.5;0;1;1;1;1;1;0;0;0;1;0.66666669
551;rural;Prey Veng;Prey Veng;0.071428575;0.2857143;0.14285715;0.64285713;1;0;1;0.71428573;1;0.35714287;1;1;1;0;0;1;1;1;0;1;0.72222221
552;rural;Kampong Speu;Kampong Speu;0.071428575;0.42857143;0.14285715;0.42857143;1;0.35714287;1;0.42857143;1;0.35714287;1;1;1;0;1;1;0;1;0;1;0.72222221
553;rural;Banteay Meanchay;Banteay Meanchay;0;0.23076923;0.21428572;0.42857143;1;1;1;0.35714287;1;0.2857143;0;1;1;1;1;1;0;1;0;1;0.72222221
554;urban;Preah Sihanouk and Koh Kong;Preah Sihanouk and Koh Kong;0;0.33333334;0.41666666;0.5;0.5;0.083333336;0.83333331;0.16666667;1;0.66666669;0;1;1;1;0;1;0;1;1;1;0.72222221
555;rural;Kampong Cham;Kampong Cham;0;0.46153846;0.07692308;0.61538464;1;0.92307693;1;1;1;0.30769232;0;1;1;0;1;1;1;1;0;1;0.6111111
556;rural;Phnom Penh;Phnom Penh;0;0.42857143;0.35714287;0.2857143;0.21428572;0.071428575;0.85714287;0.64285713;0.9285714;0.42857143;0;1;1;1;0;1;1;1;0;1;0.72222221
557;rural;Kampong Chhnang;Kampong Chhnang;0.23076923;0.15384616;0.07692308;0.69230771;1;1;0.92307693;0.76923078;1;0.15384616;1;1;1;0;1;1;1;1;0;1;0.77777779
